ID,Name_allTime,Name_night,Name_day,Name_peak,all_h,nightTime_h,dayTime_h,peakTime_h,GA_ID
10177,Pudong New,Pudong New,Pudong New,Pudong New,16.0,8.0,5.0,3.0,292
10178,Shanghai Proper,Shanghai Proper,Minhang,Shanghai Proper,24.0,12.0,8.0,4.0,293
10179,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,19.0,9.0,6.0,3.0,294
10180,Minhang,Fenxian,Minhang,Minhang,22.0,11.0,7.0,4.0,295
10181,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,11.0,8.0,4.0,296
10184,Pudong New,Fenxian,Pudong New,Pudong New,24.0,12.0,8.0,4.0,297
10185,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,298
10186,Shanghai Proper,Jiading,Shanghai Proper,Shanghai Proper,22.0,11.0,7.0,4.0,299
10187,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,300
10188,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,301
10191,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,302
10194,Minhang,Minhang,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,303
10195,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,22.0,11.0,7.0,4.0,304
10199,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,305
10202,Minhang,Minhang,Minhang,Shanghai Proper,24.0,12.0,8.0,4.0,306
10206,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,307
10207,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,22.0,12.0,7.0,4.0,308
10208,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,309
10209,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,310
10210,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,311
10211,Pudong New,Pudong New,Pudong New,Pudong New,23.0,12.0,8.0,4.0,312
10212,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,313
10217,Baoshan,Baoshan,Baoshan,Baoshan,24.0,12.0,8.0,4.0,314
10218,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,315
10221,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,316
10223,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,317
10225,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,318
10227,Pudong New,Pudong New,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,319
10228,Baoshan,Baoshan,Shanghai Proper,Baoshan,23.0,12.0,8.0,4.0,320
10231,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,17.0,8.0,7.0,3.0,321
10232,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,22.0,11.0,7.0,4.0,322
10233,Baoshan,Baoshan,Baoshan,Baoshan,24.0,12.0,8.0,4.0,323
10236,Baoshan,Baoshan,Pudong New,Shanghai Proper,20.0,11.0,6.0,3.0,324
10237,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,325
10239,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,326
10240,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,20.0,10.0,6.0,3.0,327
10241,Qingpu,Qingpu,Qingpu,Qingpu,20.0,10.0,6.0,3.0,328
10242,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,329
10243,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,330
10245,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,331
10248,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,332
10251,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,333
10252,Minhang,Minhang,Minhang,Minhang,22.0,11.0,7.0,4.0,334
10258,Pudong New,Pudong New,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,335
10261,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,336
10262,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,22.0,11.0,7.0,3.0,337
10264,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,11.0,8.0,4.0,338
10265,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,339
10266,Shanghai Proper,Shanghai Proper,Shanghai Proper,Baoshan,24.0,12.0,8.0,4.0,340
10269,Minhang,Minhang,Shanghai Proper,Minhang,23.0,12.0,8.0,4.0,341
10271,Fenxian,Fenxian,Pudong New,Fenxian,22.0,11.0,7.0,4.0,342
10272,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,343
10273,Minhang,Minhang,Shanghai Proper,Minhang,21.0,12.0,7.0,3.0,344
10276,Pudong New,Pudong New,Shanghai Proper,Pudong New,17.0,9.0,5.0,3.0,345
10277,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,22.0,11.0,8.0,4.0,346
10278,Jiading,Jiading,Jiading,Jiading,17.0,9.0,5.0,3.0,347
10280,Minhang,Minhang,Minhang,Shanghai Proper,23.0,11.0,8.0,4.0,348
10283,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,349
10284,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,350
10285,Baoshan,Baoshan,Shanghai Proper,Baoshan,24.0,12.0,8.0,4.0,351
10287,Baoshan,Baoshan,Baoshan,Baoshan,23.0,12.0,7.0,4.0,352
10288,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,19.0,9.0,5.0,4.0,353
10289,Shanghai Proper,Minhang,Shanghai Proper,Shanghai Proper,22.0,11.0,7.0,3.0,354
10290,Baoshan,Baoshan,Baoshan,Shanghai Proper,23.0,12.0,8.0,4.0,355
10291,Baoshan,Baoshan,Baoshan,Baoshan,23.0,12.0,8.0,4.0,356
10292,Minhang,Minhang,Minhang,Minhang,23.0,12.0,7.0,4.0,357
10293,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,20.0,10.0,6.0,3.0,358
10294,Minhang,Minhang,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,359
10296,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,22.0,11.0,7.0,3.0,360
10297,Minhang,Minhang,Shanghai Proper,Minhang,22.0,11.0,8.0,4.0,361
10298,Minhang,Minhang,Minhang,Minhang,21.0,11.0,6.0,4.0,362
10299,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,11.0,4.0,5.0,2.0,363
10301,Pudong New,Baoshan,Pudong New,Shanghai Proper,22.0,12.0,7.0,4.0,364
10302,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,22.0,11.0,7.0,4.0,365
10303,Baoshan,Baoshan,Shanghai Proper,Baoshan,24.0,12.0,8.0,4.0,366
10304,Baoshan,Baoshan,Shanghai Proper,Baoshan,22.0,11.0,7.0,4.0,367
10306,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,368
10307,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,369
10308,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,370
10309,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,11.0,8.0,4.0,371
10310,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,17.0,7.0,8.0,3.0,372
10311,Minhang,Minhang,Minhang,Minhang,23.0,12.0,8.0,4.0,373
10312,Minhang,Minhang,Minhang,Minhang,22.0,11.0,7.0,4.0,374
10313,Minhang,Minhang,Minhang,Minhang,23.0,12.0,8.0,4.0,375
10314,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,22.0,11.0,7.0,4.0,376
10315,Fenxian,Fenxian,Minhang,Minhang,23.0,12.0,8.0,4.0,377
10316,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,378
10317,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,379
10319,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,380
10320,Jinshan,Jinshan,Minhang,Jinshan,24.0,12.0,8.0,4.0,381
10321,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,21.0,11.0,6.0,3.0,382
10322,Pudong New,Pudong New,Shanghai Proper,Pudong New,23.0,12.0,7.0,4.0,383
10323,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,384
10326,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,385
10327,Baoshan,Baoshan,Baoshan,Baoshan,21.0,10.0,8.0,4.0,386
10328,Songjiang,Minhang,Songjiang,Songjiang,24.0,12.0,8.0,4.0,387
10329,Jinshan,Jinshan,Jinshan,Jinshan,24.0,12.0,8.0,4.0,388
10330,Baoshan,Baoshan,Shanghai Proper,Baoshan,23.0,12.0,8.0,4.0,389
10332,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,15.0,7.0,5.0,3.0,390
10333,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,11.0,8.0,4.0,391
10334,Jiading,Jiading,Minhang,Jiading,19.0,10.0,6.0,3.0,392
10337,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,393
10339,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,394
10340,Minhang,Minhang,Minhang,Minhang,23.0,12.0,8.0,4.0,395
10341,Baoshan,Baoshan,Baoshan,Baoshan,23.0,12.0,8.0,4.0,396
10343,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,397
10345,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,18.0,7.0,7.0,4.0,398
10346,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,20.0,10.0,7.0,3.0,399
10347,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,400
10348,Shanghai Proper,Baoshan,Shanghai Proper,Baoshan,16.0,5.0,7.0,3.0,401
10349,Baoshan,Baoshan,Baoshan,Baoshan,22.0,11.0,7.0,3.0,402
10350,Shanghai Proper,Pudong New,Shanghai Proper,Shanghai Proper,22.0,10.0,8.0,4.0,403
10351,Baoshan,Baoshan,Shanghai Proper,Baoshan,18.0,8.0,6.0,3.0,404
10352,Shanghai Proper,Shanghai Proper,Pudong New,Pudong New,24.0,12.0,8.0,4.0,405
10353,Songjiang,Songjiang,Songjiang,Songjiang,23.0,12.0,8.0,4.0,406
10355,Baoshan,Baoshan,Shanghai Proper,Baoshan,14.0,6.0,5.0,3.0,407
10356,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,20.0,9.0,7.0,3.0,408
10358,Baoshan,Baoshan,Pudong New,Baoshan,23.0,12.0,8.0,4.0,409
10359,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,410
10361,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,20.0,10.0,7.0,3.0,411
10364,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,412
10365,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,22.0,12.0,6.0,3.0,413
10367,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,22.0,11.0,7.0,4.0,414
10368,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,415
10370,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,416
10371,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,22.0,10.0,8.0,4.0,417
10372,Pudong New,Pudong New,Pudong New,Pudong New,20.0,10.0,7.0,3.0,418
10373,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,419
10374,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,21.0,11.0,7.0,4.0,420
10376,Baoshan,Baoshan,Baoshan,Baoshan,24.0,12.0,8.0,4.0,421
10377,Shanghai Proper,Shanghai Proper,Shanghai Proper,Baoshan,24.0,12.0,8.0,4.0,422
10378,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,11.0,8.0,4.0,423
10383,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,20.0,10.0,7.0,3.0,424
10385,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,425
10388,Songjiang,Songjiang,Songjiang,Songjiang,24.0,12.0,8.0,4.0,426
10389,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,427
10390,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,21.0,9.0,8.0,4.0,428
10392,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,22.0,11.0,7.0,3.0,429
10394,Shanghai Proper,Baoshan,Shanghai Proper,Baoshan,21.0,10.0,8.0,4.0,430
10405,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,431
10406,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,432
10409,Baoshan,Baoshan,Shanghai Proper,Baoshan,24.0,12.0,8.0,4.0,433
10410,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,434
10413,Minhang,Minhang,Minhang,Minhang,22.0,11.0,7.0,4.0,435
10417,Baoshan,Baoshan,Baoshan,Baoshan,24.0,12.0,8.0,4.0,436
10421,Minhang,Minhang,Minhang,Minhang,23.0,12.0,8.0,4.0,437
10422,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,11.0,7.0,4.0,438
10423,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,439
10425,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,22.0,12.0,7.0,3.0,440
10426,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,11.0,8.0,4.0,441
10427,Minhang,Minhang,Minhang,Minhang,23.0,12.0,8.0,4.0,442
10428,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,18.0,8.0,7.0,3.0,443
10435,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,21.0,11.0,6.0,4.0,444
10436,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,19.0,10.0,5.0,3.0,445
10438,Baoshan,Baoshan,Shanghai Proper,Baoshan,22.0,12.0,7.0,4.0,446
10441,Minhang,Minhang,Minhang,Minhang,23.0,12.0,7.0,4.0,447
10443,Baoshan,Baoshan,Shanghai Proper,Baoshan,21.0,11.0,7.0,3.0,448
10444,Pudong New,Pudong New,Pudong New,Pudong New,23.0,12.0,8.0,4.0,449
10445,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,20.0,9.0,7.0,4.0,450
10448,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,451
10449,Chongming,Shanghai Proper,Baoshan,Pudong New,8.0,3.0,4.0,1.0,452
10450,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,21.0,10.0,7.0,3.0,453
10451,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,11.0,8.0,4.0,454
10453,Baoshan,Baoshan,Shanghai Proper,Baoshan,22.0,11.0,7.0,4.0,455
10454,Baoshan,Baoshan,Baoshan,Baoshan,23.0,11.0,7.0,4.0,456
10456,Qingpu,Qingpu,Qingpu,Qingpu,22.0,12.0,7.0,4.0,457
10457,Shanghai Proper,Shanghai Proper,Shanghai Proper,Pudong New,13.0,7.0,4.0,2.0,458
10458,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,459
10459,Baoshan,Baoshan,Shanghai Proper,Baoshan,23.0,12.0,8.0,4.0,460
10460,Baoshan,Baoshan,Pudong New,Baoshan,17.0,9.0,5.0,3.0,461
10461,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,22.0,10.0,7.0,4.0,462
10464,Pudong New,Pudong New,Pudong New,Shanghai Proper,17.0,9.0,5.0,3.0,463
10465,Pudong New,Pudong New,Shanghai Proper,Pudong New,20.0,8.0,7.0,4.0,464
10466,Shanghai Proper,Jiading,Shanghai Proper,Jiading,23.0,12.0,8.0,4.0,465
10467,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,22.0,11.0,7.0,3.0,466
10468,Minhang,Shanghai Proper,Minhang,Minhang,16.0,10.0,2.0,3.0,467
10470,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,468
10476,Pudong New,Pudong New,Pudong New,Pudong New,23.0,12.0,7.0,4.0,469
10477,Pudong New,Baoshan,Pudong New,Shanghai Proper,20.0,11.0,6.0,3.0,470
10478,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,11.0,8.0,4.0,471
10479,Baoshan,Baoshan,Baoshan,Baoshan,23.0,12.0,8.0,4.0,472
10480,Chongming,Chongming,Chongming,Chongming,23.0,12.0,8.0,4.0,473
10481,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,21.0,11.0,7.0,4.0,474
10483,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,475
10484,Songjiang,Songjiang,Songjiang,Songjiang,24.0,12.0,8.0,4.0,476
10486,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,20.0,10.0,7.0,3.0,477
10489,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,21.0,11.0,6.0,3.0,478
10490,Minhang,Minhang,Minhang,Minhang,13.0,3.0,7.0,3.0,479
10491,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,17.0,10.0,5.0,3.0,480
10493,Minhang,Minhang,Minhang,Minhang,22.0,11.0,8.0,4.0,481
10494,Minhang,Minhang,Minhang,Minhang,21.0,10.0,8.0,3.0,482
10495,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,483
10496,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,19.0,8.0,7.0,4.0,484
10498,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,485
10500,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,486
10502,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,487
10503,Baoshan,Baoshan,Shanghai Proper,Baoshan,24.0,12.0,8.0,4.0,488
10506,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,489
10511,Pudong New,Pudong New,Pudong New,Pudong New,21.0,9.0,8.0,4.0,490
10513,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,491
10514,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,3.0,492
10515,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,493
10516,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,494
10517,Shanghai Proper,Shanghai Proper,Minhang,Minhang,20.0,8.0,8.0,4.0,495
10521,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,496
10522,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,497
10523,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,498
10524,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,499
10528,Baoshan,Baoshan,Baoshan,Baoshan,24.0,12.0,8.0,4.0,500
10530,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,501
10532,Minhang,Minhang,Shanghai Proper,Minhang,24.0,12.0,8.0,4.0,502
10533,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,21.0,12.0,6.0,4.0,503
10535,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,504
10536,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,505
10537,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,506
10538,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,507
10539,Baoshan,Baoshan,Shanghai Proper,Baoshan,19.0,9.0,7.0,3.0,508
10540,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,509
10542,Baoshan,Baoshan,Shanghai Proper,Baoshan,24.0,12.0,8.0,4.0,510
10543,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,511
10548,Baoshan,Baoshan,Baoshan,Baoshan,21.0,11.0,7.0,4.0,512
10551,Pudong New,Pudong New,Pudong New,Pudong New,23.0,12.0,8.0,4.0,513
10552,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,514
10553,Shanghai Proper,Jiading,Shanghai Proper,Shanghai Proper,18.0,10.0,6.0,3.0,515
10554,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,18.0,9.0,5.0,3.0,516
10555,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,517
10558,Jiading,Jiading,Jiading,Jiading,19.0,10.0,6.0,3.0,518
10559,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,519
10560,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,520
10561,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,521
10562,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,522
10563,Baoshan,Baoshan,Shanghai Proper,Baoshan,23.0,12.0,8.0,4.0,523
10565,Baoshan,Baoshan,Baoshan,Baoshan,24.0,12.0,8.0,4.0,524
10566,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,525
10567,Pudong New,Baoshan,Pudong New,Shanghai Proper,23.0,12.0,8.0,4.0,526
10569,Shanghai Proper,Minhang,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,527
10571,Pudong New,Pudong New,Shanghai Proper,Pudong New,24.0,12.0,8.0,4.0,528
10573,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,529
10577,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,530
10578,Pudong New,Pudong New,Pudong New,Pudong New,21.0,10.0,8.0,4.0,531
10580,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,532
10581,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,533
10583,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,534
10584,Pudong New,Pudong New,Pudong New,Pudong New,23.0,12.0,7.0,4.0,535
10586,Pudong New,Pudong New,Pudong New,Pudong New,23.0,12.0,8.0,4.0,536
10587,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,537
10594,Pudong New,Pudong New,Pudong New,Pudong New,23.0,12.0,8.0,4.0,538
10596,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,11.0,8.0,4.0,539
10597,Baoshan,Baoshan,Shanghai Proper,Baoshan,24.0,12.0,8.0,4.0,540
10601,Baoshan,Baoshan,Shanghai Proper,Baoshan,24.0,12.0,8.0,4.0,541
10602,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,542
10605,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,543
10615,Baoshan,Baoshan,Shanghai Proper,Baoshan,23.0,12.0,8.0,4.0,544
10616,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,22.0,12.0,7.0,4.0,545
10618,Minhang,Minhang,Minhang,Minhang,24.0,12.0,8.0,4.0,546
10620,Pudong New,Pudong New,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,547
10622,Baoshan,Baoshan,Jiading,Baoshan,24.0,12.0,8.0,4.0,548
10623,Baoshan,Baoshan,Baoshan,Baoshan,24.0,12.0,8.0,4.0,549
10624,Minhang,Minhang,Minhang,Minhang,24.0,12.0,8.0,4.0,550
10625,Baoshan,Baoshan,Baoshan,Baoshan,24.0,12.0,8.0,4.0,551
10626,Baoshan,Baoshan,Shanghai Proper,Baoshan,23.0,12.0,8.0,4.0,552
10628,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,553
10631,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,554
10635,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,555
10636,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,556
10637,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,557
10641,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,558
10642,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,559
10643,Baoshan,Pudong New,Shanghai Proper,Baoshan,23.0,12.0,8.0,4.0,560
10644,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,22.0,11.0,8.0,4.0,561
10648,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,562
10651,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,563
10652,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,564
